"CA8363 - WATERFORD S+G         LBR-3         LIE L586 XPOWER         In Service         7 Nov, 2019                 Last Meter Hours:  15,246        ",,,,,,,,,,,,,,,
P04-CAT-53-4,,WSG-690,29.5R25 MIC XLDD2 A L5 *,N,,,No Pressure,54,54,"10,192",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         CAT-56         CAT 980H         In Service                         Last Meter Hours:  10,450        ",,,,,,,,,,,,,,,
P01-CAT-56-1,,WSG-731,29.5R25 MIC XHA Std L3 *,N,,,No Pressure,13,13,"3,532",0,No Inspection Data,,,0
P02-CAT-56-2,,WSG-733,29.5R25 MIC XHA Std L3 *,N,,,No Pressure,15,15,"3,532",0,No Inspection Data,,,0
P03-CAT-56-3,X5E002079,WSG-735,29.5R25 BST VMT D2A L3 *,Y,,,No Pressure,7,7,"2,395",0,No Inspection Data,,,0
P04-CAT-56-4,,WSG-730,29.5R25 MIC XHA Std L3 *,Y,,,No Pressure,13,13,"3,312",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         CAT-57         CAT 930H         In Service                         Last Meter Hours:  5,195        ",,,,,,,,,,,,,,,
P01-CAT-57-1,ETM0651S0A,WSG-955,20.5R25 MIC XHA2 Std L3 *,N,,,No Pressure,27,27,156,0,No Inspection Data,,,0
P02-CAT-57-2,ETM0980S1A,WSG-954,20.5R25 MIC XHA2 Std L3 *,N,,,No Pressure,27,27,156,0,No Inspection Data,,,0
P03-CAT-57-3,ETM0650S1A,WSG-953,20.5R25 MIC XHA2 Std L3 *,N,,,No Pressure,25,25,156,0,No Inspection Data,,,0
P04-CAT-57-4,ETM0237S4A,WSG-952,20.5R25 MIC XHA2 Std L3 *,N,,,No Pressure,25,25,156,0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         CAT-58         CAT 980H         In Service                         Last Meter Hours:  6,544        ",,,,,,,,,,,,,,,
P01-CAT-58-1,,WSG-813,29.5R25 MIC XLDD2 A L5 *,N,,,No Pressure,53,53,"2,466",0,No Inspection Data,,,0
P02-CAT-58-2,,WSG-815,29.5R25 MIC XLDD2 A L5 *,N,,,No Pressure,58,58,"2,466",0,No Inspection Data,,,0
P03-CAT-58-3,,WSG-814,29.5R25 MIC XLDD2 A L5 *,N,,,No Pressure,54,54,"2,466",0,No Inspection Data,,,0
P04-CAT-58-4,S5R004028,48003,29.5R25 BST VSDL D2A L5 *,N,,,No Pressure,42,42,"1,168",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         CAT-59         CAT 980H         In Service                         Last Meter Hours:  8,130        ",,,,,,,,,,,,,,,
P01-CAT-59-1,,WSG-810,29.5R25 MIC XLDD2 A L5 *,N,,,No Pressure,61,61,"3,905",0,No Inspection Data,,,0
P02-CAT-59-2,,WSG-812,29.5R25 MIC XLDD2 A L5 *,N,,,No Pressure,52,52,"3,905",0,No Inspection Data,,,0
P03-CAT-59-3,,WSG-809,29.5R25 MIC XLDD2 A L5 *,Y,,,No Pressure,60,60,"3,838",0,No Inspection Data,,,0
P04-CAT-59-4,,WSG-811,29.5R25 MIC XLDD2 A L5 *,Y,,,No Pressure,60,60,"3,838",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         CAT-60         CAT 980H         In Service                         Last Meter Hours:  3,343        ",,,,,,,,,,,,,,,
P01-CAT-60-1,F7N381962,WSG-840,29.5R25 BST VSNT DE2 E4 MS,N,,,No Pressure,33,33,"3,343",0,No Inspection Data,,,0
P02-CAT-60-2,F7N381961,WSG-843,29.5R25 BST VSNT DE2 E4 MS,N,,,No Pressure,34,34,"3,343",0,No Inspection Data,,,0
P03-CAT-60-3,F7N381959,WSG-841,29.5R25 BST VSNT DE2 E4 MS,N,,,No Pressure,35,35,"3,343",0,No Inspection Data,,,0
P04-CAT-60-4,F7N381958,WSG-842,29.5R25 BST VSNT DE2 E4 MS,N,,,No Pressure,37,37,"3,343",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         CAT-61         CAT 980H         In Service                         Last Meter Hours:  3,033        ",,,,,,,,,,,,,,,
P01-CAT-61-1,F7N382757,WSG-844,29.5R25 BST VSNT DE2 E4 MS,N,,,No Pressure,41,43,"2,479",0,No Inspection Data,,,0
P02-CAT-61-2,F7N382774,WSG-847,29.5R25 BST VSNT DE2 E4 MS,N,,,No Pressure,41,43,"2,479",0,No Inspection Data,,,0
P03-CAT-61-3,F7N382758,WSG-845,29.5R25 BST VSNT DE2 E4 MS,N,,,No Pressure,41,42,"2,479",0,No Inspection Data,,,0
P04-CAT-61-4,F7N382756,WSG-846,29.5R25 BST VSNT DE2 E4 MS,N,,,No Pressure,46,46,"2,479",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         CAT-62         CAT 988G         In Service                         Last Meter Hours:  30,865        ",,,,,,,,,,,,,,,
P01-CAT-62-1,XPU1532G0A,WSG-883,35/65R33 MIC XTXL A L4 ***,N,,,No Pressure,52,52,565,0,No Inspection Data,,,0
P02-CAT-62-2,XPU1511G1A,WSG-881,35/65R33 MIC XTXL A L4 ***,N,,,No Pressure,54,54,565,0,No Inspection Data,,,0
P03-CAT-62-3,XPU1641G1A,WSG-880,35/65R33 MIC XTXL A L4 ***,N,,,No Pressure,54,54,565,0,No Inspection Data,,,0
P04-CAT-62-4,XPU1543G9A,WSG-882,35/65R33 MIC XTXL A L4 ***,N,,,No Pressure,54,54,565,0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         CAT-63         CAT 980M         In Service                         Last Meter Hours:  1,936        ",,,,,,,,,,,,,,,
P01-CAT-63-1,,WSG-924,29.5R25 BST VSNT DE2 E4 MS,Y,100,Cold,Within Range,39,39,"1,792",0,No Inspection Data,,,0
P02-CAT-63-2,,WSG-926,29.5R25 BST VSNT DE2 E4 MS,N,,,No Pressure,43,43,"1,936",0,No Inspection Data,,,0
P03-CAT-63-3,,WSG-925,29.5R25 BST VSNT DE2 E4 MS,N,,,No Pressure,38,38,"1,936",0,No Inspection Data,,,0
P04-CAT-63-4,,WSG-927,29.5R25 BST VSNT DE2 E4 MS,N,,,No Pressure,35,35,"1,936",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         CAT-64         CAT 980M         In Service         7 Nov, 2019                 Last Meter Hours:  2,139        ",,,,,,,,,,,,,,,
P01-CAT-64-1,F7B482731,WSG-934,29.5R25 BST VSNT DE2 E4 MS,N,100,Cold,Within Range,39,39,"1,587",0,No Inspection Data,,,0
P02-CAT-64-2,APU1374M9A,WSG-956,29.5R25 MIC XLDD1 A L4 *,N,,,No Pressure,56,56,733,0,No Inspection Data,,,0
P03-CAT-64-3,F7B483261,WSG-932,29.5R25 BST VSNT DE2 E4 MS,N,,,No Pressure,26,26,"2,139",0,No Inspection Data,,,0
P04-CAT-64-4,F7B582504,WSG-935,29.5R25 BST VSNT DE2 E4 MS,N,,,No Pressure,29,29,"2,139",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         CAT-65         CAT 988H         In Service                         Last Meter Hours:  20,070        ",,,,,,,,,,,,,,,
P01-CAT-65-1,ECT0139T8A,,35/65R33 MIC XLDD2 A L5 **,N,,,No Pressure,94,94,444,0,No Inspection Data,,,0
P02-CAT-65-2,ECT0130T7A,,35/65R33 MIC XLDD2 A L5 **,N,,,No Pressure,94,94,444,0,No Inspection Data,,,0
P03-CAT-65-3,ECT0122T5A,,35/65R33 MIC XLDD2 A L5 **,N,,,No Pressure,93,93,393,0,No Inspection Data,,,0
P04-CAT-65-4,ECT0114T3A,,35/65R33 MIC XLDD2 A L5 **,N,,,No Pressure,94,94,393,0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         CAT-66         CAT 988K         In Service                         Last Meter Hours:  1,393        ",,,,,,,,,,,,,,,
P01-CAT-66-1,VPU3537G2A,WSG-916,35/65R33 MIC XTXL A L4 ***,N,,,No Pressure,60,60,0,0,No Inspection Data,,,0
P02-CAT-66-2,VPU3525G4A,WSG-917,35/65R33 MIC XTXL A L4 ***,N,,,No Pressure,60,60,0,0,No Inspection Data,,,0
P03-CAT-66-3,UPI4241E4A,WSG-929,35/65R33 MIC XLDD2 A L5 **,N,,,No Pressure,90,90,"1,393",0,No Inspection Data,,,0
P04-CAT-66-4,VCM0126T1A,WSG-930,35/65R33 MIC XLDD2 A L5 **,N,,,No Pressure,90,90,"1,393",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         CAT-67         CAT 988F         In Service                         Last Meter Hours:  21,282        ",,,,,,,,,,,,,,,
P01-CAT-67-1,XC8DVC478,,35/65-33 YOK Y524 CP L5 42 PR,N,,,No Pressure,89,89,0,0,No Inspection Data,,,0
P02-CAT-67-2,XY47VD232,,35/65-33 YOK Y524 CP L5 42 PR,N,,,No Pressure,89,89,0,0,No Inspection Data,,,0
P03-CAT-67-3,,CL077LR,35/65R33 KAL GL S&G KTCA L5 RT,N,,,No Pressure,72,72,0,0,No Inspection Data,,,0
P04-CAT-67-4,,CL077RR,35/65R33 KAL GL S&G KTCA L5 RT,N,,,No Pressure,70,70,0,0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         CAT-68         CAT 988F         In Service                         Last Meter Hours:  44,605        ",,,,,,,,,,,,,,,
P01-CAT-68-1,H59AVC683,,35/65-33 YOK Y524 CP L5 42 PR,N,,,No Pressure,64,64,0,0,No Inspection Data,,,0
P02-CAT-68-2,A52AVC219,,35/65-33 YOK Y524 CP L5 42 PR,N,,,No Pressure,65,65,0,0,No Inspection Data,,,0
P03-CAT-68-3,HE4XVC247,,35/65-33 YOK Y524 CP L5 42 PR,N,,,No Pressure,64,64,0,0,No Inspection Data,,,0
P04-CAT-68-4,AP54VC615,,35/65-33 YOK Y524 CP L5 42 PR,N,,,No Pressure,59,59,0,0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         CAT-69         CAT 988F         In Service                         Last Meter Hours:  34,635        ",,,,,,,,,,,,,,,
P01-CAT-69-1,XPF1454T0A,,35/65R33 MIC XTXL A L4 ***,N,,,No Pressure,38,38,0,0,No Inspection Data,,,0
P02-CAT-69-2,IPF1387T7A,,35/65R33 MIC XTXL A L4 ***,N,,,No Pressure,41,41,0,0,No Inspection Data,,,0
P03-CAT-69-3,DPF1628T6A,,35/65R33 MIC XTXL A L4 ***,N,,,No Pressure,40,40,0,0,No Inspection Data,,,0
P04-CAT-69-4,XPF1449T5A,,35/65R33 MIC XTXL A L4 ***,N,,,No Pressure,37,37,0,0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         CAT-70         CAT 988H         In Service                         Last Meter Hours:  13,077        ",,,,,,,,,,,,,,,
P01-CAT-70-1,YPA0156M8A,523027933,35/65R33 KAL GL S&G KTCA L5 RT,N,,,No Pressure,72,72,0,0,No Inspection Data,,,0
P02-CAT-70-2,524094011,PM19264,35/65R33 KAL GL S&G KTCA L5 RT,N,,,No Pressure,68,68,0,0,No Inspection Data,,,0
P03-CAT-70-3,524094012,PM19262,35/65R33 KAL GL S&G KTCA L5 RT,N,,,No Pressure,70,70,0,0,No Inspection Data,,,0
P04-CAT-70-4,523027931,PM18636,35/65R33 KAL GL S&G KTCA L5 RT,N,,,No Pressure,80,80,0,0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         CAT-71         CAT 988H         In Service                         Last Meter Hours:  12,924        ",,,,,,,,,,,,,,,
P01-CAT-71-1,S4BBT0106,,35/65R33 BST VSDL D2A L5 *,N,,,No Pressure,56,56,0,0,No Inspection Data,,,0
P02-CAT-71-2,S4JBT0022,,35/65R33 BST VSDL D2A L5 *,N,,,No Pressure,54,54,0,0,No Inspection Data,,,0
P03-CAT-71-3,S4JBT0031,,35/65R33 BST VSDL D2A L5 *,N,,,No Pressure,60,60,0,0,No Inspection Data,,,0
P04-CAT-71-4,S4JBT0039,,35/65R33 BST VSDL D2A L5 *,N,,,No Pressure,51,51,0,0,No Inspection Data,,,0
CA8363 - WATERFORD S+G         CAT-72         CAT 988K         In Service                         Last Meter Hours:  444,,,,,,,,,,,,,,,
P01-CAT-72-1,VPU3417G2A,WSG-915,35/65R33 MIC XTXL A L4 ***,N,,,No Pressure,60,60,51,0,No Inspection Data,,,0
P02-CAT-72-2,VPU3524G5A,WSG-914,35/65R33 MIC XTXL A L4 ***,N,,,No Pressure,60,60,51,0,No Inspection Data,,,0
P03-CAT-72-3,EPU6000GPA,WSG-969,35/65R33 MIC XTXL A L4 ***,N,,,No Pressure,60,60,0,0,No Inspection Data,,,0
P04-CAT-72-4,APA3027E1A,WSG-964,35/65R33 MIC XTXL A L4 ***,N,,,No Pressure,60,60,0,0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         DSN-1         DOO DL450-3         In Service                         Last Meter Hours:  11,206        ",,,,,,,,,,,,,,,
P01-DSN-1-1,F7R384670,WSG-832,29.5R25 BST VJT D2A L3 *,N,,,No Pressure,27,27,"1,966",0,No Inspection Data,,,0
P02-DSN-1-2,AN8CDA876,524701254,29.5R25 YOK RB31 CPC E3/L3 **,N,,,No Pressure,32,32,"2,245",0,No Inspection Data,,,0
P03-DSN-1-3,523039924,WSG-834,29.5R25 KAL VMT B2B KTCA E3 RT,N,,,No Pressure,22,22,"1,966",0,No Inspection Data,,,0
P04-DSN-1-4,523858776,WSG-835,29.5R25 KAL VMT B2B KTCA E3 RT,N,,,No Pressure,23,23,"1,966",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         DSN-2         DOO DL550-3         In Service                         Last Meter Hours:  7,435        ",,,,,,,,,,,,,,,
P01-DSN-2-1,FIEI83058C1,WSG-562C1,29.5R25 KAL VMT B2B KTCA E3 RT,Y,,,No Pressure,24,24,"2,147",0,No Inspection Data,,,0
P02-DSN-2-2,FIEI83050C1,WSG-563C1,29.5R25 KAL VMT B2B KTCA E3 RT,Y,,,No Pressure,24,24,"2,147",0,No Inspection Data,,,0
P03-DSN-2-3,22110713801,,29.5R25 TRI TB516 T1 E3 **,N,,,No Pressure,19,19,"5,975",0,No Inspection Data,,,0
P04-DSN-2-4,22110613801,,29.5R25 TRI TB516 T1 E3 **,N,,,No Pressure,21,21,"5,975",0,No Inspection Data,,,0
CA8363 - WATERFORD S+G         JD-1         CAT 930H         In Service                         Last Meter Hours:  0,,,,,,,,,,,,,,,
P01-JD-1-1,Y35002939,WSG-271,20.5R25 BST VKT D2A L2 *,N,,,No Pressure,13,13,"5,721",0,No Inspection Data,,,0
P02-JD-1-2,Y35002940,WSG-272,20.5R25 BST VKT D2A L2 *,N,,,No Pressure,13,13,"5,721",0,No Inspection Data,,,0
P03-JD-1-3,01242BA08,,20.5-25 GEN LD 100 Std L3 20 PR,N,,,No Pressure,14,14,"1,340",0,No Inspection Data,,,0
P04-JD-1-4,02707BA02,,20.5-25 GEN LD 100 Std L3 20 PR,N,,,No Pressure,14,14,"1,340",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         JD-11         CAT 930H         In Service                         Last Meter Hours:  25,320        ",,,,,,,,,,,,,,,
P01-JD-11-1,60021-2,WSG-773,23.5R25 GDY RL2+ 6S E3 *,N,,,No Pressure,30,30,"1,514",0,No Inspection Data,,,0
P02-JD-11-2,117046-4,WSG-776,23.5R25 GDY RL2+ 6S E3 *,N,,,No Pressure,27,27,"1,514",0,No Inspection Data,,,0
P03-JD-11-3,LLP0470S6A,524704446,23.5R25 MIC XHA Std L3 *,N,,,No Pressure,27,27,40,0,No Inspection Data,,,0
P04-JD-11-4,TBC RR,,23.5R25 TRI TB516 Std E3 **,N,,,No Pressure,19,19,"1,514",0,No Inspection Data,,,0
CA8363 - WATERFORD S+G         JD-6         CAT 930H         In Service                         Last Meter Hours:  300,,,,,,,,,,,,,,,
P01-JD-6-1,Y35006565,WSG-274,20.5R25 BST VKT D2A L2 *,N,,,No Pressure,11,11,"3,327",0,No Inspection Data,,,0
P02-JD-6-2,Y35000126,WSG-273,20.5R25 BST VKT D2A L2 *,N,,,No Pressure,13,13,"3,327",0,No Inspection Data,,,0
P03-JD-6-3,LRJD6,,20.5R25 GDY GP2B 6S L3 *,N,,,No Pressure,28,28,0,0,No Inspection Data,,,0
P04-JD-6-4,RRJD6,,20.5R25 GDY GP2B 6S L3 *,N,,,No Pressure,28,28,0,0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         JD-7         CAT 930H         In Service                         Last Meter Hours:  13,400        ",,,,,,,,,,,,,,,
P01-JD-7-1,Y35008222,WSG-269,20.5R25 BST VKT D2A L2 *,N,,,No Pressure,9,9,"6,729",0,No Inspection Data,,,0
P02-JD-7-2,Y35008227,WSG-267,20.5R25 BST VKT D2A L2 *,N,,,No Pressure,10,10,"5,977",0,No Inspection Data,,,0
P03-JD-7-3,0212MJ0215,,20.5R25 GDY GP2B 6S L3 *,N,,,No Pressure,13,13,"1,041",0,No Inspection Data,,,0
P04-JD-7-4,0112MJ1327,,20.5R25 GDY GP2B 6S L3 *,N,,,No Pressure,14,14,"1,041",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         LBR-1         LIE L586 XPOWER         In Service                         Last Meter Hours:  10,658        ",,,,,,,,,,,,,,,
P01-LBR-1-1,APU1371M2A,WSG-895,29.5R25 MIC XLDD1 A L4 *,N,,,No Pressure,46,46,"1,066",0,No Inspection Data,,,0
P02-LBR-1-2,APU1369M4A,WSG-896,29.5R25 MIC XLDD1 A L4 *,N,,,No Pressure,45,45,"1,066",0,No Inspection Data,,,0
P03-LBR-1-3,APU1321M2A,WSG-897,29.5R25 MIC XLDD1 A L4 *,N,,,No Pressure,49,49,"1,066",0,No Inspection Data,,,0
P04-LBR-1-4,APU1339M4A,WSG-898,29.5R25 MIC XLDD1 A L4 *,N,,,No Pressure,48,48,"1,066",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         LBR-2         LIE L586 XPOWER         In Service                         Last Meter Hours:  10,743        ",,,,,,,,,,,,,,,
P01-LBR-2-1,EVV9463U7A,WSG-786,29.5R25 MIC XHA2 Std L3 *,N,,,No Pressure,15,15,"4,974",0,No Inspection Data,,,0
P02-LBR-2-2,AVV0591U9A,WSG-785,29.5R25 MIC XHA2 Std L3 *,N,,,No Pressure,19,19,"4,974",0,No Inspection Data,,,0
P03-LBR-2-3,1VYO285M1AC2,WSG-540/524594386C2,29.5R25 KAL VMT B2B KTCA E3 RT,N,,,No Pressure,16,16,"4,974",0,No Inspection Data,,,0
P04-LBR-2-4,XVX3600T9AC1,WSG-645TC1,29.5R25 KAL VMT B2B KTCA E3 RT,N,,,No Pressure,15,15,"4,974",0,No Inspection Data,,,0
CA8363 - WATERFORD S+G         LBR-4         LIE L586 XPOWER         In Service                         Last Meter Hours:  650,,,,,,,,,,,,,,,
P01-LBR-4-1,FUU0614A4A,WSG-940,29.5R25 MIC XHA2 Std L3 *,N,,,No Pressure,39,39,650,0,No Inspection Data,,,0
P02-LBR-4-2,FVU0546A2A,WSG-943,29.5R25 MIC XHA2 Std L3 *,N,,,No Pressure,40,40,650,0,No Inspection Data,,,0
P03-LBR-4-3,FVU0296A2A,WSG-941,29.5R25 MIC XHA2 Std L3 *,N,,,No Pressure,40,40,650,0,No Inspection Data,,,0
P04-LBR-4-4,FVU0509A9A,WSG-942,29.5R25 MIC XHA2 Std L3 *,N,,,No Pressure,40,40,650,0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         V-10         VOL L150E         In Service                         Last Meter Hours:  19,211        ",,,,,,,,,,,,,,,
P01-V-10-1,CVE0321G4AC1,WSG-784/526130890C1,26.5R25 KAL VMT B2B KTCA E3/L3 RT,N,,,No Pressure,38,38,0,0,No Inspection Data,,,0
P02-V-10-2,14091412401C1,WSG-787/525746414C1,26.5R25 KAL VMT B2B KTCA E3/L3 RT,N,,,No Pressure,38,38,0,0,No Inspection Data,,,0
P03-V-10-3,W8A003599,WSG-861,26.5R25 FST VERSABUILT DT CRC E4/L4 MS,N,,,No Pressure,13,13,"1,396",0,No Inspection Data,,,0
P04-V-10-4,W8A003594,WSG-859,26.5R25 FST VERSABUILT DT CRC E4/L4 MS,N,,,No Pressure,17,17,"1,396",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         V-3         VOL L150C         In Service                         Last Meter Hours:  4,322        ",,,,,,,,,,,,,,,
P01-V-3-1,W8S003878,WSG-857,26.5R25 BST VMT D2A L3 *,N,,,No Pressure,28,28,750,0,No Inspection Data,,,0
P02-V-3-2,W8S002619,WSG-856,26.5R25 BST VMT D2A L3 *,N,,,No Pressure,27,27,750,0,No Inspection Data,,,0
P03-V-3-3,90660C1,WSG-393C1,26.5R25 KAL VMT B2B KTCA E3/L3 RT,N,,,No Pressure,10,10,"3,012",0,No Inspection Data,,,0
P04-V-3-4,14091632401,WSG-788/525893118,26.5R25 TRI TB516 Std L3 **,Y,,,No Pressure,10,10,"4,200",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         V-4         VOL L220F         In Service                         Last Meter Hours:  5,000        ",,,,,,,,,,,,,,,
P01-V-4-1,AVD2672A7A,WSG-723,29.5R25 MIC XHA2 Std L3 *,N,,,No Pressure,14,14,"15,433",0,No Inspection Data,,,0
P02-V-4-2,AVD2096A3A,WSG-722,29.5R25 MIC XHA2 Std L3 *,N,,,No Pressure,10,10,"15,433",0,No Inspection Data,,,0
P03-V-4-3,AVD2673A6A,WSG-724,29.5R25 MIC XHA2 Std L3 *,N,,,No Pressure,10,10,"15,433",0,No Inspection Data,,,0
P04-V-4-4,AVD2363A6A,WSG-725,29.5R25 MIC XHA2 Std L3 *,N,,,No Pressure,8,8,"15,433",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         V-5         VOL L220F         In Service                         Last Meter Hours:  19,350        ",,,,,,,,,,,,,,,
P01-V-5-1,W8S001630,WSG-849,29.5R25 BST VMT D2A L3 *,N,,,No Pressure,16,16,958,0,No Inspection Data,,,0
P02-V-5-2,W8S001637,WSG-848,29.5R25 BST VMT D2A L3 *,Y,,,No Pressure,18,18,825,0,No Inspection Data,,,0
P03-V-5-3,AVC1539M7AC1,WSG-569C1,29.5R25 KAL VMT B2B KTCA E3 RT,N,,,No Pressure,6,6,"2,111",0,No Inspection Data,,,0
P04-V-5-4,2055/YVF1368M0AC2,WSG-401C2,29.5R25 KAL VMT B2B KTCA E3 RT,N,,,No Pressure,13,13,"1,870",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         V-6         VOL L220F         In Service                         Last Meter Hours:  22,064        ",,,,,,,,,,,,,,,
P01-V-6-1,ZVC2250M6AC1,WSG-581C1,29.5R25 KAL VMT B2B KTCA E3 RT,N,,,No Pressure,16,17,"5,723",0,No Inspection Data,,,0
P02-V-6-2,DVX0381G9A,WSG-662,29.5R25 MIC X SUP-T AD Std E4T **,N,,,No Pressure,19,18,"11,228",0,No Inspection Data,,,0
P03-V-6-3,XH0SNB424,WSG-615,29.5R25 YOK RB31 CPC E3/L3 **,N,,,No Pressure,19,19,"11,938",0,No Inspection Data,,,0
P04-V-6-4,XH0SNB425,WSG-618,29.5R25 YOK RB31 CPC E3/L3 **,Y,,,No Pressure,19,19,"11,836",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         V-7         VOL L150C         In Service                         Last Meter Hours:  1,990        ",,,,,,,,,,,,,,,
P01-V-7-1,X6R003472C2,WSG-406C2,26.5R25 KAL VMT B2B KTCA E3/L3 RT,N,,,No Pressure,37,37,552,0,No Inspection Data,,,0
P02-V-7-2,X6R003468C2,WSG-409C2,26.5R25 KAL VMT B2B KTCA E3/L3 RT,N,,,No Pressure,32,32,552,0,No Inspection Data,,,0
P03-V-7-3,90658C1,WSG-392C1,26.5R25 KAL VMT B2B KTCA E3/L3 RT,N,,,No Pressure,25,25,"3,477",0,No Inspection Data,,,0
P04-V-7-4,90661C1,WSG-390C1,26.5R25 KAL VMT B2B KTCA E3/L3 RT,N,,,No Pressure,27,27,"3,477",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         V-8         VOL L160         In Service                         Last Meter Hours:  7,277        ",,,,,,,,,,,,,,,
P01-V-8-1,X7Y002228,WSG-709,26.5R25 BST VKT D2A L2 *,N,,,No Pressure,15,15,"4,129",0,No Inspection Data,,,0
P02-V-8-2,X7Y001236,WSG-708,26.5R25 BST VKT D2A L2 *,N,,,No Pressure,13,13,"4,129",0,No Inspection Data,,,0
P03-V-8-3,X7Y000568,WSG-711,26.5R25 BST VKT D2A L2 *,N,,,No Pressure,10,10,"4,129",0,No Inspection Data,,,0
P04-V-8-4,X7Y000572,WSG-710,26.5R25 BST VKT D2A L2 *,N,,,No Pressure,15,15,"4,129",0,No Inspection Data,,,0
"CA8363 - WATERFORD S+G         V-9         VOL L150E         In Service                         Last Meter Hours:  20,000        ",,,,,,,,,,,,,,,
P01-V-9-1,UVZ0781G1BC1,WSG-667C1,26.5R25 KAL VMT B2B KTCA E3/L3 RT,N,,,No Pressure,33,33,600,0,No Inspection Data,,,0
P02-V-9-2,F5K381381C1,WSG-613C1,26.5R25 KAL VMT B2B KTCA E3/L3 RT,Y,,,No Pressure,32,32,600,0,No Inspection Data,,,0
P03-V-9-3,,HR60,26.5R25 GDY RL2+ 6S L3 *,N,,,No Pressure,17,17,718,0,No Inspection Data,,,0
P04-V-9-4,,WSG-756,26.5R25 YOK RB31 CP E3/L3 **,N,,,No Pressure,6,6,"1,976",0,No Inspection Data,,,0
